Title 	 NN
the 	 DT
concrete 	 JJ
figures 	 NNS
: 	 :
out 	 IN
of 	 IN
100 	 CD
people 	 NNS
who 	 WP
suffer 	 VBP
cardiac 	 JJ
arrest 	 NN
in 	 IN
hospital 	 NN
, 	 ,
even 	 RB
with 	 IN
immediate 	 JJ
assistance 	 NN
, 	 ,
on 	 IN
average 	 JJ
only 	 RB
17 	 CD
of 	 IN
them 	 PRP
survive 	 VBP
. 	 .
And 	 CC
of 	 IN
these 	 DT
survivors 	 NNS
, 	 ,
five 	 CD
to 	 TO
seven 	 CD
of 	 IN
them 	 PRP
are 	 VBP
later 	 RB
highly 	 RB
dependent 	 JJ
on 	 IN
care 	 NN
. 	 .

 	 _SP
Advance 	 NN
planning 	 NN
offers 	 VBZ
a 	 DT
better 	 JJR
guarantee 	 NN
that 	 IN
a 	 DT
patient 	 NN
’s 	 VBZ
wishes 	 NNS
will 	 MD
be 	 VB
known 	 VBN
and 	 CC
feasible 	 JJ
, 	 ,
says 	 VBZ
Krones 	 NNP
. 	 .
This 	 DT
is 	 VBZ
also 	 RB
a 	 DT
relief 	 NN
to 	 IN
their 	 PRP$
next 	 JJ
of 	 IN
kin 	 NN
. 	 .
Such 	 JJ
planning 	 NN
may 	 MD
also 	 RB
result 	 VB
in 	 IN
drawing 	 VBG
up 	 RP
a 	 DT
patient 	 JJ
decree 	 NN
, 	 ,
but 	 CC
it 	 PRP
does 	 VBZ
n’t 	 RB
have 	 VB
to 	 TO
. 	 .
Krones 	 NNS
recommends 	 VBZ
  	 _SP
a 	 DT
modular 	 JJ
system 	 NN
that 	 WDT
ranges 	 VBZ
from 	 IN
an 	 DT
emergency 	 NN
plan 	 NN
signed 	 VBN
by 	 IN
the 	 DT
doctor 	 NN
to 	 IN
instructions 	 NNS
for 	 IN
what 	 WP
to 	 TO
do 	 VB
in 	 IN
a 	 DT
case 	 NN
of 	 IN
a 	 DT
chronic 	 JJ
incapacity 	 NN
to 	 TO
make 	 VB
decisions 	 NNS
. 	 .
The 	 DT
latter 	 JJ
could 	 MD
come 	 VB
about 	 IN
because 	 IN
of 	 IN
dementia 	 NN
, 	 ,
or 	 CC
after 	 IN
a 	 DT
stroke 	 NN
. 	 .
“ 	 ``
What 	 WP
’s 	 VBZ
important 	 JJ
is 	 VBZ
to 	 TO
keep 	 VB
checking 	 VBG
with 	 IN
the 	 DT
patient 	 NN
. 	 .
Because 	 IN
people 	 NNS
change 	 VBP
” 	 ''
. 	 .
Perhaps 	 RB
someone 	 NN
has 	 VBZ
been 	 VBN
diagnosed 	 VBN
with 	 IN
dementia 	 NN
and 	 CC
wants 	 VBZ
to 	 TO
refuse 	 VB
life 	 NN
- 	 HYPH
extending 	 VBG
measures 	 NNS
as 	 RB
soon 	 RB
as 	 IN
she 	 PRP
can 	 MD
no 	 RB
longer 	 RB
recognise 	 VB
her 	 PRP$
relatives 	 NNS
. 	 .
But 	 CC
what 	 WP
happens 	 VBZ
if 	 IN
her 	 PRP$
loved 	 VBN
ones 	 NNS
realise 	 VBP
  	 _SP
that 	 IN
this 	 DT
patient 	 NN
seems 	 VBZ
happy 	 JJ
despite 	 IN
her 	 PRP$
limitations 	 NNS
, 	 ,
laughing 	 VBG
and 	 CC
taking 	 VBG
pleasure 	 NN
in 	 IN
small 	 JJ
things 	 NNS
? 	 .
“ 	 ``
We 	 PRP
have 	 VBP
to 	 TO
address 	 VB
These 	 DT
  	 _SP
questions 	 NNS
” 	 ''
, 	 ,
says 	 VBZ
Krones 	 NNP
. 	 .

 	 _SP
‘ 	 ``
Advance 	 NN
care 	 NN
planning 	 NN
’ 	 ''
is 	 VBZ
not 	 RB
yet 	 RB
widespread 	 JJ
in 	 IN
Switzerland 	 NNP
. 	 .
Krones 	 NNP
’s 	 POS
research 	 NN
confirms 	 VBZ
findings 	 NNS
made 	 VBD
abroad 	 RB
, 	 ,
namely 	 RB
  	 _SP
that 	 WDT
advance 	 NN
planning 	 NN
both 	 DT
helps 	 VBZ
to 	 TO
meet 	 VB
people 	 NNS
’s 	 POS
wishes 	 NNS
better 	 JJR
, 	 ,
and 	 CC
alleviates 	 VBZ
the 	 DT
trauma 	 NN
suffered 	 VBN
by 	 IN
their 	 PRP$
next 	 JJ
of 	 IN
kin 	 NN
. 	 .
It 	 PRP
also 	 RB
means 	 VBZ
that 	 IN
fewer 	 JJR
people 	 NNS
are 	 VBP
taken 	 VBN
to 	 IN
hospital 	 NN
or 	 CC
are 	 VBP
subjected 	 VBN
to 	 IN
invasive 	 JJ
treatments 	 NNS
such 	 JJ
as 	 IN
operations 	 NNS
. 	 .
This 	 DT
concept 	 NN
does 	 VBZ
not 	 RB
aim 	 VB
to 	 IN
lower 	 VB
costs 	 NNS
, 	 ,
but 	 CC
it 	 PRP
appears 	 VBZ
to 	 TO
be 	 VB
a 	 DT
side 	 NN
- 	 HYPH
effect 	 NN
. 	 .
All 	 PDT
the 	 DT
same 	 JJ
, 	 ,
the 	 DT
patients 	 NNS
do 	 VBP
n’t 	 RB
die 	 VB
any 	 DT
sooner 	 RBR
. 	 .

 	 _SP
This 	 DT
is 	 VBZ
how 	 WRB
we 	 PRP
are 	 VBP
endeavouring 	 VBG
to 	 TO
come 	 VB
to 	 IN
terms 	 NNS
with 	 IN
death 	 NN
in 	 IN
a 	 DT
professional 	 JJ
manner 	 NN
. 	 .
Nevertheless 	 RB
, 	 ,
it 	 PRP
will 	 MD
always 	 RB
remain 	 VB
something 	 NN
of 	 IN
a 	 DT
mystery 	 NN
. 	 .
In 	 IN
the 	 DT
words 	 NNS
of 	 IN
Ralf 	 NNP
Jox 	 NNP
, 	 ,
a 	 DT
palliative 	 JJ
healthcare 	 NN
professional 	 NN
: 	 :
“ 	 ``
Advance 	 NN
care 	 NN
planning 	 NN
will 	 MD
change 	 VB
nothing 	 NN
about 	 IN
the 	 DT
fundamental 	 JJ
insecurity 	 NN
that 	 WDT
is 	 VBZ
characteristic 	 JJ
of 	 IN
our 	 PRP$
existence 	 NN
” 	 ''
. 	 .
But 	 CC
it 	 PRP
could 	 MD
help 	 VB
to 	 TO
increase 	 VB
trust 	 NN
. 	 .

 	 _SP
Susanne 	 NNP
Wenger 	 NNP
is 	 VBZ
a 	 DT
freelance 	 JJ
journalist 	 NN
in 	 IN
Bern 	 NNP
. 	 .

 	 _SP
All 	 PDT
the 	 DT
studies 	 NNS
cited 	 VBN
here 	 RB
are 	 VBP
part 	 NN
of 	 IN
the 	 DT
National 	 NNP
Research 	 NNP
Programme 	 NNP
67 	 CD
‘ 	 ``
End 	 NN
of 	 IN
life 	 NN
’ 	 ''
( 	 -LRB-
NRP 	 NNP
67 	 CD
) 	 -RRB-
. 	 .
www.nfp67.ch 	 LS
. 	 .
