Title 	 NE
Schaltpläne 	 NN
und 	 KON
Baupläne 	 NN
werden 	 VAFIN
zur 	 APPRART
Verfügung 	 NN
gestellt 	 VVPP
– 	 $(
analog 	 ADJD
zum 	 APPRART
Quellcode 	 NN
bei 	 APPR
Open-Source-Software 	 NE
, 	 $,
erläutert 	 VVFIN
Lorenz 	 NE
Meier 	 NE
, 	 $,
Doktorand 	 NE
am 	 APPRART
Institute 	 NN
for 	 NE
Visual 	 NE
Computing 	 NE
der 	 ART
ETH 	 NE
Zürich 	 NE
. 	 $.
Meier 	 NN
hat 	 VAFIN
in 	 APPR
mehreren 	 PIAT
Projekten 	 NN
mit 	 APPR
Firmen 	 NN
zusammengearbeitet 	 VVPP
. 	 $.
Meistens 	 ADV
konnte 	 VMFIN
er 	 PPER
durchsetzen 	 VVINF
, 	 $,
mit 	 APPR
offener 	 ADJA
Hard- 	 TRUNC
und 	 KON
Software 	 NN
zu 	 PTKZU
arbeiten 	 VVINF
. 	 $.
Das 	 PDS
bedeutet 	 VVFIN
bei 	 APPR
Open-Source-Software 	 NE
, 	 $,
dass 	 KOUS
die 	 ART
Firmen 	 NN
oft 	 ADV
bereit 	 ADJD
waren 	 VAFIN
, 	 $,
auch 	 ADV
die 	 ART
Verbesserungen 	 NN
weiterzugeben 	 VVPP
, 	 $,
die 	 PRELS
während 	 APPR
eines 	 ART
Projekts 	 NN
erarbeitet 	 VVPP
wurden 	 VAFIN
. 	 $.

 	 _SP
Zusammen 	 ADV
mit 	 APPR
Kollegen 	 NN
hat 	 VAFIN
Meier 	 NN
zum 	 APPRART
Beispiel 	 NN
die 	 ART
Autopilot-Software 	 NN
" 	 $(
PX4 	 NE
" 	 $(
entwickelt 	 VVPP
, 	 $,
mit 	 APPR
der 	 PRELS
sich 	 PRF
Drohnen 	 NN
und 	 KON
Miniaturflugzeuge 	 NN
steuern 	 VVINF
lassen 	 VVINF
. 	 $.
Die 	 ART
Software 	 NN
und 	 KON
Anleitungen 	 NN
zur 	 APPRART
Hardware 	 NN
werden 	 VAFIN
zum 	 APPRART
freien 	 ADJA
Download 	 NN
angeboten 	 VVPP
. 	 $.
Alles 	 PIAT
andere 	 PIS
ergibt 	 VVFIN
keinen 	 PIAT
Sinn 	 NN
, 	 $,
findet 	 VVFIN
Meier 	 NN
. 	 $.
" 	 $(
Bei 	 APPR
Drohnen 	 NN
sind 	 VAFIN
Open-Source-Lösungen 	 NN
sogar 	 ADV
militärischer 	 ADJA
Software 	 NN
überlegen 	 VVINF
. 	 $.
" 	 $(
Kein 	 PIAT
Unternehmen 	 NN
sei 	 VAFIN
mehr 	 ADV
in 	 APPR
der 	 ART
Lage 	 NN
, 	 $,
eine 	 ART
Neuentwicklung 	 NN
besserer 	 ADJA
Software 	 NN
selbst 	 ADV
zu 	 PTKZU
stemmen 	 VVINF
. 	 $.

 	 _SP
Die 	 ART
Zusammenarbeit 	 NN
mit 	 APPR
Firmen 	 NN
klappt 	 VVFIN
gut 	 ADJD
, 	 $,
findet 	 VVFIN
Meier 	 NN
, 	 $,
wenn 	 KOUS
auch 	 ADV
nicht 	 PTKNEG
immer 	 ADV
auf 	 APPR
Anhieb 	 NN
. 	 $.
Nach 	 APPR
seiner 	 PPOSAT
Erfahrung 	 NN
sperren 	 VVFIN
sich 	 PRF
Firmen 	 NN
besonders 	 ADV
dann 	 ADV
gegen 	 APPR
eine 	 ART
Offenlegung 	 NN
, 	 $,
wenn 	 KOUS
sie 	 PPER
sich 	 PRF
Probleme 	 NN
einbilden 	 VVFIN
– 	 $(
zum 	 APPRART
Beispiel 	 NN
wenn 	 KOUS
sie 	 PPER
ihr 	 PPOSAT
Geschäftsmodell 	 NN
bedroht 	 VVPP
sehen 	 VVINF
. 	 $.
Um 	 KOUI
solche 	 PIAT
Widerstände 	 NN
zu 	 PTKZU
entkräften 	 VVINF
, 	 $,
müsse 	 VMFIN
geklärt 	 VVPP
werden 	 VAINF
, 	 $,
woran 	 PWAV
sich 	 PRF
bei 	 APPR
einem 	 ART
Projekt 	 NN
überhaupt 	 ADV
Geld 	 NN
verdienen 	 VVINF
lasse 	 VVFIN
, 	 $,
sagt 	 VVFIN
Meier 	 NE
. 	 $.
Und 	 KON
das 	 PDS
ist 	 VAFIN
eben 	 ADV
oft 	 ADV
weder 	 KON
der 	 ART
Bauplan 	 NN
noch 	 ADV
die 	 ART
Software 	 NN
, 	 $,
sondern 	 KON
eher 	 ADV
das 	 ART
Angebot 	 NN
von 	 APPR
Expertise 	 NN
und 	 KON
Service 	 NN
. 	 $.

 	 _SP
Modelle 	 NN
wie 	 KOKOM
Linux 	 NE
, 	 $,
bei 	 APPR
denen 	 PRELS
der 	 ART
Quellcode 	 NN
offen 	 ADJD
zugänglich 	 ADJD
ist 	 VAFIN
und 	 KON
keinen 	 PIAT
Schutz 	 NN
geniesst 	 VVPP
, 	 $,
hätten 	 VAFIN
sich 	 PRF
auf 	 APPR
dem 	 ART
Markt 	 NN
bewährt 	 VVFIN
, 	 $,
bestätigt 	 VVFIN
Oliver 	 NE
Gassmann 	 NE
vom 	 APPRART
Institut 	 NN
für 	 APPR
Technologiemanagement 	 NN
der 	 ART
Universität 	 NN
St. 	 NE
Gallen 	 NE
. 	 $.
Firmen 	 NN
hätten 	 VAFIN
so 	 ADV
grosse 	 ADJA
Vorteile 	 NN
erkannt 	 VVPP
, 	 $,
dass 	 KOUS
sie 	 PPER
manchmal 	 ADV
sogar 	 ADV
Patente 	 NN
an 	 APPR
die 	 ART
Open-Source-Bewegung 	 NN
spendeten 	 VVFIN
. 	 $.
" 	 $(
Dann 	 ADV
setzen 	 VVFIN
sich 	 PRF
nämlich 	 ADV
neue 	 ADJA
Standards 	 NN
viel 	 ADV
rascher 	 ADJD
durch 	 PTKVZ
als 	 KOKOM
bei 	 APPR
geschützten 	 ADJA
Lösungen 	 NN
" 	 $(
, 	 $,
so 	 ADV
Gassmann 	 NE
. 	 $.
In 	 APPR
solchen 	 PIAT
Fällen 	 NN
besteht 	 VVFIN
die 	 ART
Aufgabe 	 NN
der 	 ART
Unternehmen 	 NN
darin 	 PROAV
, 	 $,
die 	 ART
Wertschöpfung 	 NN
anderswo 	 ADV
zu 	 PTKZU
suchen 	 VVINF
. 	 $.

 	 _SP
Grundsätzlich 	 ADJD
beurteilt 	 VVFIN
Gassmann 	 NE
die 	 ART
Zusammenarbeit 	 NN
von 	 APPR
Forschungsinstituten 	 NN
mit 	 APPR
Privatunternehmen 	 NN
positiv 	 ADJD
: 	 $.
Die 	 ART
Unternehmen 	 NN
erhielten 	 VVFIN
Zugang 	 NN
zu 	 APPR
Grundlagenwissen 	 NN
und 	 KON
die 	 ART
Forscher 	 NN
eine 	 ART
zusätzliche 	 ADJA
Finanzierung 	 NN
. 	 $.
Open 	 NE
Science 	 NN
könne 	 VMFIN
dabei 	 PROAV
Konflikte 	 NN
verursachen 	 VVINF
, 	 $,
wenn 	 KOUS
Veröffentlichungen 	 NN
der 	 ART
Forscher 	 NN
so 	 ADV
früh 	 ADJD
kommen 	 VVINF
, 	 $,
dass 	 KOUS
sie 	 PPER
mit 	 APPR
dem 	 ART
Stand 	 NN
der 	 ART
Technik 	 NN
bei 	 APPR
den 	 ART
Patentanmeldungen 	 NN
kollidieren 	 VVFIN
. 	 $.
Das 	 PDS
sei 	 VAFIN
aber 	 ADV
ein 	 ART
grundsätzliches 	 ADJA
Problem 	 NN
, 	 $,
das 	 PRELS
auch 	 ADV
in 	 APPR
klassischen 	 ADJA
Kooperationsprojekten 	 NN
zwischen 	 APPR
Hochschulen 	 NN
und 	 KON
Wirtschaftspartnern 	 NN
auftrete 	 VVFIN
, 	 $,
meint 	 VVFIN
Gassmann 	 NE
. 	 $.
Bei 	 APPR
Open 	 NE
Science 	 NE
werde 	 VAFIN
das 	 ART
Problem 	 NN
bloss 	 ADJD
verschärft 	 VVPP
. 	 $.

 	 _SP
Der 	 ART
lange 	 ADJA
Weg 	 NN
zu 	 APPR
Open 	 NE
Science 	 NN
: 	 $.
Mathematiker 	 NN
wie 	 KOKOM
Emmanuel 	 NE
Kowalski 	 NE
von 	 APPR
der 	 ART
ETH 	 NE
Zürich 	 NE
legen 	 VVFIN
Probleme 	 NN
vor 	 PTKVZ
, 	 $,
diskutieren 	 VVFIN
sie 	 PPER
und 	 KON
lösen 	 VVFIN
sie 	 PPER
gemeinsam 	 ADJD
. 	 $.
Das 	 ART
Projekt 	 NN
Polymath 	 NE
funktioniert 	 VVFIN
wie 	 KOKOM
ein 	 ART
Blog 	 NN
: 	 $.
Es 	 PPER
ist 	 VAFIN
offen 	 ADJD
für 	 APPR
alle 	 PIS
und 	 KON
nährt 	 VVFIN
sich 	 PRF
von 	 APPR
der 	 ART
Diskussion 	 NN
in 	 APPR
Form 	 NN
von 	 APPR
Kommentaren 	 NN
. 	 $.
Statt 	 APPR
ihre 	 PPOSAT
Forschungsprojekte 	 NN
geheim 	 ADJD
zu 	 PTKZU
halten 	 VVINF
, 	 $,
bündeln 	 VVFIN
die 	 ART
Forscher 	 NN
spontan 	 ADJD
ihre 	 PPOSAT
Kräfte 	 NN
. 	 $.
| 	 NE
Bild 	 NN
: 	 $.
Valérie 	 NN
Chételat 	 NN

 	 _SP
Das 	 ART
Problem 	 NN
Privatsphäre 	 NN

 	 _SP
An 	 APPR
ihre 	 PPOSAT
Grenzen 	 NN
gelangt 	 VVFIN
die 	 ART
Forderung 	 NN
nach 	 APPR
Transparenz 	 NN
der 	 ART
Forschung 	 NN
, 	 $,
wenn 	 KOUS
offengelegte 	 ADJA
Informationen 	 NN
genutzt 	 VVPP
werden 	 VAINF
, 	 $,
um 	 KOUI
den 	 ART
Ruf 	 NN
von 	 APPR
Wissenschaftlern 	 NN
zu 	 PTKZU
beschädigen 	 VVINF
. 	 $.
Klimaforscher 	 NN
– 	 $(
gerade 	 ADV
im 	 APPRART
angelsächsischen 	 ADJA
Raum 	 NN
– 	 $(
können 	 VMFIN
ein 	 ART
Lied 	 NN
von 	 APPR
enervierenden 	 ADJA
Anfragen 	 NN
zur 	 APPRART
Freigabe 	 NN
von 	 APPR
Daten 	 NN
singen 	 VVINF
, 	 $,
etwa 	 ADV
gemäss 	 ADJD
dem 	 ART
" 	 $(
Freedom 	 FM
of 	 FM
Information 	 FM
Act 	 NE
" 	 $(
, 	 $,
einem 	 ART
Gesetz 	 NN
von 	 APPR
1967 	 CARD
. 	 $.
Oft 	 ADV
wurden 	 VAFIN
die 	 ART
gesammelten 	 ADJA
Informationen 	 NN
anschliessend 	 ADJD
dazu 	 PROAV
genutzt 	 VVPP
, 	 $,
um 	 KOUI
die 	 ART
Mainstream-Klimaforschung 	 NN
als 	 APPR
fragwürdig 	 ADJD
hinzustellen 	 VVIZU
. 	 $.
Michael 	 NE
Mann 	 NE
von 	 APPR
der 	 ART
Pennsylvania 	 NE
State 	 NE
University 	 NE
dürfte 	 VMFIN
das 	 ART
prominenteste 	 ADJA
Opfer 	 NN
solcher 	 PIAT
Aktivisten 	 NN
sein 	 VAINF
. 	 $.

 	 _SP
Wie 	 PWAV
weit 	 ADJD
Forscher 	 NN
mit 	 APPR
der 	 ART
Offenlegung 	 NN
ihrer 	 PPOSAT
Arbeit 	 NN
gehen 	 VVINF
sollen 	 VMFIN
, 	 $,
lässt 	 VVFIN
sich 	 PRF
also 	 ADV
nicht 	 PTKNEG
so 	 ADV
einfach 	 ADJD
entscheiden 	 VVINF
. 	 $.
Ein 	 ART
zu 	 PTKZU
grosser 	 ADJA
Transparenzdruck 	 NN
kann 	 VMFIN
auch 	 ADV
ein 	 ART
unerwünschtes 	 ADJA
Resultat 	 NN
haben 	 VAFIN
: 	 $.
Innere 	 ADJA
Zensur 	 NN
kann 	 VMFIN
etwa 	 ADV
zu 	 PTKA
konformistischem 	 ADJA
Verhalten 	 NN
führen 	 VVINF
. 	 $.
Das 	 PDS
aber 	 ADV
würde 	 VAFIN
den 	 ART
Erfolgsaussichten 	 NN
von 	 APPR
Open 	 NE
Science 	 NE
zuwiderlaufen 	 VVINF
. 	 $.

 	 _SP
Zu 	 APPR
einem 	 ART
besonders 	 ADV
schwerwiegenden 	 ADJA
Problem 	 NN
wird 	 VAFIN
die 	 ART
Privatsphäre 	 NN
, 	 $,
wenn 	 KOUS
es 	 PPER
um 	 APPR
die 	 ART
Rechte 	 NN
Dritter 	 NN
geht 	 VVFIN
, 	 $,
zum 	 APPRART
Beispiel 	 NN
, 	 $,
wenn 	 KOUS
Patientendaten 	 NN
aus 	 APPR
klinischen 	 ADJA
oder 	 KON
genetischen 	 ADJA
Studien 	 NN
für 	 APPR
andere 	 ADJA
Mediziner 	 NN
zugänglich 	 ADJD
gemacht 	 VVPP
werden 	 VAINF
sollen 	 VMFIN
. 	 $.
Die 	 ART
Folgen 	 NN
können 	 VMFIN
richtig 	 ADJD
ärgerlich 	 ADJD
sein 	 VAINF
: 	 $.
Ärzte 	 NN
mit 	 APPR
Patienten 	 NN
, 	 $,
die 	 PRELS
an 	 APPR
sehr 	 ADV
seltenen 	 ADJA
Krankheiten 	 NN
leiden 	 VVFIN
, 	 $,
standen 	 VVFIN
bis 	 APPR
anhin 	 ADV
oft 	 ADV
vor 	 APPR
dem 	 ART
Problem 	 NN
, 	 $,
konkrete 	 ADJA
Vergleichsfälle 	 NN
zu 	 PTKZU
finden 	 VVINF
, 	 $,
um 	 KOUI
sich 	 PRF
bei 	 APPR
der 	 ART
Therapie 	 NN
daran 	 PROAV
zu 	 PTKZU
orientieren 	 VVINF
. 	 $.
Der 	 ART
Datenschutz 	 NN
war 	 VAFIN
im 	 APPRART
Weg 	 NN
. 	 $.

 	 _SP
Aber 	 KON
auch 	 ADV
für 	 APPR
so 	 ADV
schwierige 	 ADJA
Fälle 	 NN
gibt 	 VVFIN
es 	 PPER
Lösungen 	 NN
. 	 $.
2013 	 CARD
wurde 	 VAFIN
zum 	 APPRART
Beispiel 	 NN
die 	 ART
" 	 $(
Global 	 FM
Alliance 	 NE
for 	 NE
Genetic 	 NE
Health 	 NE
" 	 $(
gegründet 	 VVPP
. 	 $.
Dieser 	 PDAT
weltweite 	 ADJA
Verbund 	 NN
von 	 APPR
mehr 	 PIAT
als 	 KOKOM
380 	 CARD
Institutionen 	 NN
entwickelt 	 VVPP
raffinierte 	 ADJA
Verfahren 	 NN
, 	 $,
damit 	 KOUS
Patientendaten 	 NN
auf 	 APPR
freiwilliger 	 ADJA
Basis 	 NN
sicher 	 ADJD
und 	 KON
effektiv 	 ADJD
geteilt 	 VVPP
werden 	 VAINF
können 	 VMFIN
. 	 $.
Dazu 	 PROAV
wurden 	 VAFIN
ein 	 ART
fein 	 ADJD
abgestuftes 	 ADJA
Modell 	 NN
von 	 APPR
Einwilligungen 	 NN
zur 	 APPRART
Datenfreigabe 	 NN
durch 	 APPR
Patienten 	 NN
sowie 	 KON
Algorithmen 	 NN
für 	 APPR
den 	 ART
Datenzugriff 	 NN
entwickelt 	 VVPP
. 	 $.
Am 	 APPRART
Ende 	 NN
soll 	 VMFIN
der 	 ART
Austausch 	 NN
der 	 ART
Patientendaten 	 NN
vor 	 APPR
allem 	 PIS
der 	 ART
Erforschung 	 NN
von 	 APPR
seltenen 	 ADJA
Krankheiten 	 NN
, 	 $,
Infektionskrankheiten 	 NN
und 	 KON
Krebs 	 NN
dienen 	 VVINF
. 	 $.

 	 _SP
Um 	 KOUI
den 	 ART
Kulturwandel 	 NN
hin 	 ADV
zu 	 APPR
Open 	 FM
Science 	 NN
trotz 	 APPR
aller 	 PIAT
Hindernisse 	 NN
zu 	 PTKZU
realisieren 	 VVINF
, 	 $,
ist 	 VAFIN
also 	 ADV
noch 	 ADV
ein 	 ART
beträchtlicher 	 ADJA
Aufwand 	 NN
nötig 	 ADJD
. 	 $.

 	 _SP
Sven 	 NE
Titz 	 NE
ist 	 VAFIN
Wissenschaftsjournalist 	 NN
in 	 APPR
Berlin 	 NE
. 	 $.
