Title 	 NE
habe 	 VAFIN
sie 	 PPER
unterschiedliche 	 ADJA
Gepflogenheiten 	 NN
im 	 APPRART
Umgang 	 NN
mit 	 APPR
Forschungsdaten 	 NN
gesehen 	 VVPP
. 	 $.
In 	 APPR
einem 	 ART
Fall 	 NN
unterzeichnete 	 VVFIN
ein 	 ART
Team 	 NN
von 	 APPR
Forschenden 	 NN
zu 	 APPR
Beginn 	 NN
des 	 ART
Programms 	 NN
eine 	 ART
Vereinbarung 	 NN
, 	 $,
dass 	 KOUS
die 	 ART
Länderverantwortlichen 	 NN
die 	 ART
Daten 	 NN
in 	 APPR
ihrem 	 PPOSAT
jeweiligen 	 ADJA
Land 	 NN
sammeln 	 VVINF
und 	 KON
publizieren 	 VVINF
dürfen 	 VMINF
. 	 $.
Dies 	 PDS
schaffte 	 VVFIN
klare 	 ADJA
Verhältnisse 	 NN
darüber 	 PROAV
, 	 $,
wem 	 PWS
die 	 ART
Daten 	 NN
gehören 	 VVFIN
. 	 $.
Normalerweise 	 ADV
erwartet 	 VVFIN
das 	 ART
IDRC 	 NE
, 	 $,
dass 	 KOUS
Forschungsprojekte 	 NN
in 	 APPR
Publikationen 	 NN
mit 	 APPR
Peer-Review-Verfahren 	 NN
veröffentlicht 	 VVPP
werden 	 VAINF
, 	 $,
es 	 PPER
ermutigt 	 VVFIN
aber 	 ADV
die 	 ART
unterstützten 	 ADJA
Forschenden 	 NN
auch 	 ADV
, 	 $,
Entscheidungsträger 	 NN
anzusprechen 	 VVIZU
und 	 KON
ihre 	 PPOSAT
Ergebnisse 	 NN
der 	 ART
Allgemeinheit 	 NN
zugänglich 	 ADJD
zu 	 PTKZU
machen 	 VVINF
. 	 $.

 	 _SP
Laut 	 APPR
Odiaka 	 NE
werden 	 VAFIN
die 	 ART
meisten 	 PIAT
Forschungsergebnisse 	 NN
in 	 APPR
Peer-Review-Journals 	 NE
oder 	 KON
an 	 APPR
Konferenzen 	 NN
veröffentlicht 	 VVPP
, 	 $,
was 	 PWS
bedeutet 	 VVFIN
, 	 $,
dass 	 KOUS
nur 	 ADV
ein 	 ART
beschränktes 	 ADJA
Publikum 	 NN
erreicht 	 VVPP
wird 	 VAFIN
. 	 $.
Das 	 ART
Teilen 	 NN
von 	 APPR
Publikationen 	 NN
und 	 KON
Forschungsdaten 	 NN
steht 	 VVFIN
nun 	 ADV
also 	 ADV
ebenfalls 	 ADV
zur 	 APPRART
Diskussion 	 NN
. 	 $.

 	 _SP
Von 	 APPR
Anfang 	 NN
an 	 APZR
gleichberechtigt 	 VVPP

 	 _SP
« 	 $(
Für 	 APPR
IDRC-Beiträge 	 NN
müssen 	 VMFIN
Forschende 	 NN
aus 	 APPR
Kanada 	 NE
und 	 KON
Entwicklungsländern 	 NN
gemeinsame 	 ADJA
Bewerbungen 	 NN
einreichen 	 VVINF
– 	 $(
ausgehend 	 ADJD
von 	 APPR
bestehenden 	 ADJA
oder 	 KON
neu 	 ADJD
geschaffenen 	 ADJA
Partnerschaften 	 NN
» 	 $(
, 	 $,
erklärt 	 VVFIN
Lefebvre 	 NE
. 	 $.
Im 	 APPRART
Sinne 	 NN
einer 	 ART
gleichberechtigten 	 ADJA
Zusammenarbeit 	 NN
fordert 	 VVFIN
das 	 ART
IDRC 	 NE
zwei 	 CARD
Programmleitungen 	 NN
: 	 $.
eine 	 ART
in 	 APPR
Kanada 	 NE
und 	 KON
eine 	 ART
im 	 APPRART
Entwicklungsland 	 NN
. 	 $.
Jede 	 PIAT
Leitung 	 NN
ist 	 VAFIN
für 	 APPR
ihr 	 PPOSAT
eigenes 	 ADJA
Budget 	 NN
verantwortlich 	 ADJD
und 	 KON
sorgt 	 VVFIN
für 	 APPR
eine 	 ART
Gleichbehandlung 	 NN
der 	 ART
wichtigsten 	 ADJA
Forschenden 	 NN
. 	 $.

 	 _SP
Gleichberechtigte 	 ADJA
Partnerschaften 	 NN
sind 	 VAFIN
im 	 APPRART
Interesse 	 NN
der 	 ART
Geber 	 NN
und 	 KON
der 	 ART
Forschenden 	 NN
. 	 $.
Sonst 	 ADV
besteht 	 VVFIN
die 	 ART
Gefahr 	 NN
, 	 $,
dass 	 KOUS
die 	 ART
Gerichte 	 NN
eingreifen 	 VVINF
. 	 $.
Am 	 APPRART
18 	 ADJA
. 	 ADJA
Juli 	 NN
2014 	 CARD
wurden 	 VAFIN
in 	 APPR
einem 	 ART
wegweisenden 	 ADJA
Urteil 	 NN
des 	 ART
kenianischen 	 ADJA
Arbeitsgerichts 	 NN
sechs 	 CARD
kenianischen 	 ADJA
Ärzten 	 NN
insgesamt 	 ADV
30 	 CARD
Millionen 	 NN
Kenia-Schilling 	 NE
( 	 $(
CHF 	 NE
293 	 CARD
000 	 CARD
) 	 $(
an 	 APPR
Entschädigung 	 NN
zugesprochen 	 VVPP
, 	 $,
weil 	 KOUS
ihre 	 PPOSAT
Laufbahn 	 NN
in 	 APPR
einer 	 ART
britisch-kenianischen 	 ADJA
Partnerschaft 	 NN
für 	 APPR
medizinische 	 ADJA
Forschung 	 NN
durch 	 APPR
« 	 $(
institutionellen 	 ADJA
Rassismus 	 NN
» 	 $(
behindert 	 VVPP
wurde 	 VAFIN
. 	 $.
Das 	 ART
Gericht 	 NN
kam 	 VVFIN
zum 	 APPRART
Schluss 	 NN
, 	 $,
dass 	 KOUS
die 	 ART
Ärzte 	 NN
während 	 APPR
ihres 	 PPOSAT
Arbeitsverhältnisses 	 NN
beim 	 APPRART
Kenya 	 NN
Medical 	 NE
Research 	 FM
Institute 	 FM
Wellcome 	 FM
Trust 	 NE
Research 	 NE
Programme 	 NE
im 	 APPRART
kenianischen 	 ADJA
Kilifi 	 NN
« 	 $(
systematisch 	 ADJD
diskriminiert 	 VVPP
» 	 $(
worden 	 VAPP
waren 	 VAFIN
. 	 $.

 	 _SP
Gemäss 	 NN
diesem 	 PDAT
Urteil 	 NN
wurden 	 VAFIN
die 	 ART
sechs 	 CARD
Ärzte 	 NN
bei 	 APPR
Beförderungen 	 NN
und 	 KON
Förderbeiträgen 	 NN
übergangen 	 VVPP
, 	 $,
während 	 KOUS
sie 	 PPER
für 	 APPR
das 	 ART
Programm 	 NN
in 	 APPR
Partnerschaft 	 NN
mit 	 APPR
der 	 ART
Universität 	 NN
Oxford 	 NE
arbeiteten 	 VVFIN
. 	 $.
Ihr 	 PPOSAT
Leben 	 NN
wurde 	 VAFIN
beeinträchtigt 	 VVPP
« 	 $(
hinsichtlich 	 APPR
Laufbahnentwicklung 	 NN
, 	 $,
Beitrag 	 NN
zu 	 APPR
wissenschaftlichen 	 ADJA
Ergebnissen 	 NN
für 	 APPR
das 	 ART
Land 	 NN
und 	 KON
Möglichkeiten 	 NN
, 	 $,
alternative 	 ADJA
Stellen 	 NN
und 	 KON
Förderbeiträge 	 NN
zu 	 PTKZU
erhalten 	 VVINF
» 	 $(
. 	 $.

 	 _SP
Die 	 ART
Lösung 	 NN
für 	 APPR
die 	 ART
Zukunft 	 NN
liegt 	 VVFIN
vielleicht 	 ADV
in 	 APPR
der 	 ART
Vergangenheit 	 NN
. 	 $.
Wie 	 PWAV
es 	 PPER
Gilles 	 NE
Carbonnier 	 NE
und 	 KON
Tiina 	 NE
Kontinen 	 NN
in 	 APPR
ihrem 	 PPOSAT
EADI-Strategiepapier 	 NN
2014 	 CARD
mit 	 APPR
dem 	 ART
Titel 	 NN
« 	 $(
Wissenschaft 	 NN
trifft 	 VVFIN
Entwicklung 	 NN
? 	 $.
» 	 $(
formulierten 	 VVFIN
: 	 $.
« 	 $(
Frühere 	 ADJA
Erfahrungen 	 NN
können 	 VMFIN
neuen 	 ADJA
Akteuren 	 NN
helfen 	 VVINF
, 	 $,
Fehleinschätzungen 	 NN
und 	 KON
Fallstricke 	 NN
zu 	 PTKZU
vermeiden 	 VVINF
, 	 $,
die 	 PRELS
jenen 	 PDS
bekannt 	 ADJD
sind 	 VAFIN
, 	 $,
die 	 PRELS
jahrzehntelang 	 ADJD
in 	 APPR
diesem 	 PDAT
Bereich 	 NN
[ 	 NN
Nord-Süd-Zusammenarbeit 	 NE
] 	 ADJD
tätig 	 ADJD
waren 	 VAFIN
. 	 $.
» 	 $(

 	 _SP
Ochieng 	 NE
’ 	 NE
Ogodo 	 ADV
ist 	 VAFIN
Regionalkoordinator 	 NN
der 	 ART
englischen 	 ADJA
Ausgabe 	 NN
für 	 APPR
Subsahara-Afrika 	 NE
und 	 KON
News 	 NE
Editor 	 NE
bei 	 APPR
SciDev 	 NE
. 	 $.
Net 	 PPER
, 	 $,
einer 	 ART
gemeinnützigen 	 ADJA
Organisation 	 NN
mit 	 APPR
Sitz 	 NN
in 	 APPR
London 	 NE
, 	 $,
die 	 ART
News 	 NE
, 	 $,
Kommentare 	 NN
und 	 KON
Hintergründe 	 NN
zu 	 APPR
Wissenschaft 	 NN
und 	 KON
Technologie 	 NN
über 	 APPR
Entwicklungszusammenarbeit 	 NN
bereitstellt 	 VVFIN
. 	 $.
Er 	 PPER
arbeitet 	 VVFIN
in 	 APPR
Nairobi 	 NE
. 	 $.
