Title 	 NN
and 	 CC
would 	 MD
be 	 VB
allowed 	 VBN
to 	 TO
publish 	 VB
the 	 DT
data 	 NNS
that 	 WDT
they 	 PRP
collected 	 VBD
. 	 .
This 	 DT
ensured 	 VBD
that 	 IN
there 	 EX
was 	 VBD
no 	 DT
misunderstanding 	 NN
over 	 IN
the 	 DT
ownership 	 NN
of 	 IN
the 	 DT
data 	 NNS
. 	 .
Usually 	 RB
, 	 ,
the 	 DT
IDRC 	 NNP
expects 	 VBZ
that 	 IN
the 	 DT
research 	 NN
conducted 	 VBN
will 	 MD
lead 	 VB
to 	 IN
peer 	 NN
- 	 HYPH
reviewed 	 VBN
publications 	 NNS
, 	 ,
but 	 CC
it 	 PRP
also 	 RB
encourages 	 VBZ
the 	 DT
researchers 	 NNS
it 	 PRP
supports 	 VBZ
to 	 TO
reach 	 VB
out 	 RP
to 	 IN
policymakers 	 NNS
and 	 CC
to 	 TO
make 	 VB
their 	 PRP$
findings 	 NNS
accessible 	 JJ
to 	 IN
the 	 DT
general 	 JJ
public 	 NN
. 	 .

 	 _SP
At 	 IN
the 	 DT
University 	 NNP
of 	 IN
Agriculture 	 NNP
in 	 IN
Makurdi 	 NNP
, 	 ,
Odiaka 	 NNP
notes 	 VBZ
that 	 IN
in 	 IN
terms 	 NNS
of 	 IN
publicity 	 NN
, 	 ,
most 	 JJS
research 	 NN
is 	 VBZ
published 	 VBN
in 	 IN
  	 _SP
peer 	 NN
- 	 HYPH
reviewed 	 VBN
journals 	 NNS
or 	 CC
in 	 IN
conference 	 NN
proceedings 	 NNS
, 	 ,
which 	 WDT
limits 	 VBZ
the 	 DT
scope 	 NN
of 	 IN
dissemination 	 NN
to 	 IN
those 	 DT
who 	 WP
have 	 VBP
access 	 NN
to 	 IN
  	 _SP
them 	 PRP
, 	 ,
or 	 CC
to 	 IN
the 	 DT
few 	 JJ
who 	 WP
attend 	 VBP
conferences 	 NNS
. 	 .
Sharing 	 VBG
both 	 DT
publications 	 NNS
and 	 CC
research 	 NN
data 	 NNS
is 	 VBZ
now 	 RB
also 	 RB
a 	 DT
matter 	 NN
of 	 IN
discussion 	 NN
. 	 .

 	 _SP
Equal 	 JJ
partners 	 NNS
from 	 IN
the 	 DT
start 	 NN

 	 _SP
In 	 IN
order 	 NN
to 	 TO
apply 	 VB
for 	 IN
IDRC 	 NNP
grants 	 NNS
, 	 ,
researchers 	 NNS
from 	 IN
Canada 	 NNP
and 	 CC
developing 	 VBG
countries 	 NNS
need 	 VBP
to 	 TO
come 	 VB
together 	 RB
to 	 TO
develop 	 VB
Joint 	 NNP
  	 _SP
proposals 	 NNS
– 	 :
whether 	 IN
based 	 VBN
on 	 IN
existing 	 VBG
collaborations 	 NNS
or 	 CC
created 	 VBN
from 	 IN
scratch 	 NN
, 	 ,
explains 	 VBZ
Lefebvre 	 NNP
. 	 .
To 	 TO
set 	 VB
up 	 RP
a 	 DT
collaboration 	 NN
on 	 IN
an 	 DT
equal 	 JJ
footing 	 NN
, 	 ,
IDRC 	 NNP
requires 	 VBZ
two 	 CD
programme 	 NN
leads 	 NNS
: 	 :
one 	 CD
in 	 IN
Canada 	 NNP
and 	 CC
the 	 DT
other 	 JJ
in 	 IN
the 	 DT
developing 	 VBG
country 	 NN
. 	 .
Each 	 DT
lead 	 NN
is 	 VBZ
responsible 	 JJ
for 	 IN
his 	 PRP$
or 	 CC
her 	 PRP$
own 	 JJ
budget 	 NN
, 	 ,
which 	 WDT
ensures 	 VBZ
equality 	 NN
among 	 IN
the 	 DT
lead 	 JJ
researchers 	 NNS
. 	 .

 	 _SP
Creating 	 VBG
equal 	 JJ
partnerships 	 NNS
is 	 VBZ
in 	 IN
the 	 DT
interest 	 NN
of 	 IN
funders 	 NNS
and 	 CC
researchers 	 NNS
alike 	 RB
. 	 .
Otherwise 	 RB
, 	 ,
they 	 PRP
risk 	 VBP
the 	 DT
law 	 NN
courts 	 NNS
doing 	 VBG
it 	 PRP
for 	 IN
them 	 PRP
. 	 .
On 	 IN
18 	 CD
July 	 NNP
2014 	 CD
, 	 ,
a 	 DT
landmark 	 NN
ruling 	 NN
by 	 IN
Kenya 	 NNP
’s 	 POS
industrial 	 JJ
court 	 NN
awarded 	 VBD
six 	 CD
Kenyan 	 JJ
doctors 	 NNS
a 	 DT
total 	 NN
of 	 IN
30 	 CD
million 	 CD
Kenyan 	 JJ
  	 _SP
shillings 	 NNS
( 	 -LRB-
USD 	 NNP
341,000 	 CD
) 	 -RRB-
in 	 IN
compensation 	 NN
for 	 IN
careers 	 NNS
held 	 VBN
back 	 RB
by 	 IN
“ 	 ``
institutional 	 JJ
racism 	 NN
” 	 ''
in 	 IN
a 	 DT
UK 	 NNP
- 	 HYPH
Kenyan 	 JJ
medical 	 JJ
research 	 NN
partnership 	 NN
. 	 .
The 	 DT
doctors 	 NNS
, 	 ,
said 	 VBD
the 	 DT
court 	 NN
, 	 ,
had 	 VBD
faced 	 VBN
“ 	 ``
systemic 	 JJ
discrimination 	 NN
” 	 ''
while 	 IN
working 	 VBG
for 	 IN
the 	 DT
Kenya 	 NNP
Medical 	 NNP
Research 	 NNP
Institute 	 NNP
– 	 :
Wellcome 	 NNP
Trust 	 NNP
Research 	 NNP
Programme 	 NNP
in 	 IN
Kenya 	 NNP
’s 	 POS
Kilifi 	 NNP
. 	 .

 	 _SP
According 	 VBG
to 	 IN
the 	 DT
ruling 	 NN
, 	 ,
the 	 DT
six 	 CD
were 	 VBD
passed 	 VBN
over 	 RP
for 	 IN
promotions 	 NNS
and 	 CC
grants 	 NNS
while 	 IN
they 	 PRP
were 	 VBD
working 	 VBG
for 	 IN
the 	 DT
programme 	 NN
, 	 ,
which 	 WDT
was 	 VBD
run 	 VBN
in 	 IN
partnership 	 NN
with 	 IN
the 	 DT
University 	 NNP
of 	 IN
Oxford 	 NNP
. 	 .

 	 _SP
Their 	 PRP$
lives 	 NNS
were 	 VBD
disrupted 	 VBN
“ 	 ``
in 	 IN
terms 	 NNS
of 	 IN
career 	 NN
development 	 NN
, 	 ,
contribution 	 NN
to 	 IN
scientific 	 JJ
outcomes 	 NNS
to 	 IN
the 	 DT
country 	 NN
and 	 CC
in 	 IN
terms 	 NNS
of 	 IN
ability 	 NN
to 	 TO
get 	 VB
alternative 	 JJ
employment 	 NN
and 	 CC
academic 	 JJ
scholarships 	 NNS
” 	 ''
. 	 .

 	 _SP
The 	 DT
solution 	 NN
for 	 IN
the 	 DT
future 	 NN
might 	 MD
be 	 VB
found 	 VBN
in 	 IN
the 	 DT
past 	 NN
. 	 .
As 	 IN
Gilles 	 NNP
Carbonnier 	 NNP
and 	 CC
Tiina 	 NNP
Kontinen 	 NNP
state 	 NN
in 	 IN
their 	 PRP$
2014 	 CD
EADI 	 NN
  	 _SP
Policy 	 NNP
Paper 	 NNP
‘ 	 ``
Academia 	 NNP
Meets 	 VBZ
Development 	 NNP
? 	 .
’ 	 ''
: 	 :
“ 	 ``
Past 	 JJ
experiences 	 NNS
can 	 MD
help 	 VB
new 	 JJ
actors 	 NNS
to 	 TO
avoid 	 VB
falling 	 VBG
into 	 IN
the 	 DT
old 	 JJ
bias 	 NN
and 	 CC
  	 _SP
traps 	 NNS
well 	 RB
- 	 HYPH
known 	 VBN
to 	 IN
those 	 DT
who 	 WP
have 	 VBP
been 	 VBN
active 	 JJ
in 	 IN
this 	 DT
field 	 NN
[ 	 -LRB-
North 	 NNP
- 	 HYPH
South 	 NNP
cooperation 	 NN
] 	 -RRB-
over 	 IN
the 	 DT
past 	 NN
decades 	 NNS
” 	 ''
. 	 .

 	 _SP
Ochieng 	 NNP
’ 	 ''
Ogodo 	 NNP
is 	 VBZ
Sub 	 NNP
- 	 HYPH
Saharan 	 NNP
African 	 NNP
English 	 NNP
Edition 	 NNP
Regional 	 NNP
Coordinator 	 NNP
and 	 CC
News 	 NNP
Editor 	 NNP
at 	 IN
SciDev.net 	 NNP
, 	 ,
a 	 DT
non 	 JJ
- 	 JJ
profit 	 JJ
organisation 	 NN
headquartered 	 VBN
in 	 IN
London 	 NNP
that 	 WDT
publishes 	 VBZ
news 	 NN
and 	 CC
analysis 	 NN
on 	 IN
science 	 NN
and 	 CC
technology 	 NN
for 	 IN
global 	 JJ
development 	 NN
. 	 .
He 	 PRP
is 	 VBZ
based 	 VBN
in 	 IN
Nairobi 	 NNP
. 	 .
