Title 	 NN
improvements 	 NNS
made 	 VBN
during 	 IN
the 	 DT
course 	 NN
of 	 IN
a 	 DT
project 	 NN
. 	 .

 	 _SP
Together 	 RB
with 	 IN
his 	 PRP$
colleagues 	 NNS
, 	 ,
for 	 IN
example 	 NN
, 	 ,
Meier 	 NNP
developed 	 VBD
the 	 DT
autopilot 	 NN
software 	 NN
' 	 ``
PX4 	 NNP
' 	 ''
that 	 WDT
allows 	 VBZ
you 	 PRP
to 	 TO
control 	 VB
drones 	 NNS
and 	 CC
miniature 	 JJ
airplanes 	 NNS
. 	 .
The 	 DT
software 	 NN
and 	 CC
the 	 DT
instructions 	 NNS
for 	 IN
the 	 DT
hardware 	 NN
are 	 VBP
offered 	 VBN
as 	 IN
free 	 JJ
downloads 	 NNS
. 	 .
Nothing 	 NN
else 	 RB
would 	 MD
make 	 VB
any 	 DT
sense 	 NN
, 	 ,
says 	 VBZ
Meier 	 NNP
. 	 .
" 	 ``
For 	 IN
drones 	 NNS
, 	 ,
the 	 DT
open 	 JJ
- 	 HYPH
source 	 NN
solutions 	 NNS
are 	 VBP
even 	 RB
better 	 JJR
than 	 IN
military 	 JJ
software 	 NN
" 	 ''
. 	 .
No 	 RB
longer 	 RBR
is 	 VBZ
any 	 DT
company 	 NN
in 	 IN
a 	 DT
position 	 NN
to 	 TO
prevent 	 VB
the 	 DT
new 	 JJ
development 	 NN
of 	 IN
better 	 JJR
software 	 NN
. 	 .

 	 _SP
Meier 	 NNP
thinks 	 VBZ
that 	 IN
his 	 PRP$
collaborations 	 NNS
with 	 IN
companies 	 NNS
work 	 VBP
well 	 RB
– 	 :
though 	 IN
not 	 RB
always 	 RB
right 	 RB
from 	 IN
the 	 DT
outset 	 NN
. 	 .
In 	 IN
his 	 PRP$
experience 	 NN
, 	 ,
companies 	 NNS
tend 	 VBP
to 	 TO
block 	 VB
open 	 JJ
access 	 NN
when 	 WRB
problems 	 NNS
occur 	 VBP
– 	 :
for 	 IN
example 	 NN
, 	 ,
if 	 IN
they 	 PRP
feel 	 VBP
that 	 IN
their 	 PRP$
business 	 NN
model 	 NN
is 	 VBZ
under 	 IN
threat 	 NN
. 	 .
In 	 IN
order 	 NN
to 	 TO
dispel 	 VB
such 	 JJ
resistance 	 NN
, 	 ,
you 	 PRP
have 	 VBP
to 	 TO
explain 	 VB
where 	 WRB
a 	 DT
company 	 NN
can 	 MD
actually 	 RB
make 	 VB
money 	 NN
from 	 IN
a 	 DT
project 	 NN
. 	 .
And 	 CC
it 	 PRP
's 	 VBZ
rarely 	 RB
the 	 DT
construction 	 NN
plans 	 NNS
or 	 CC
the 	 DT
software 	 NN
that 	 WDT
bring 	 VBP
in 	 IN
income 	 NN
. 	 .
Instead 	 RB
, 	 ,
it 	 PRP
comes 	 VBZ
from 	 IN
marketing 	 VBG
the 	 DT
company 	 NN
's 	 POS
expertise 	 NN
and 	 CC
services 	 NNS
. 	 .

 	 _SP
Oliver 	 NNP
Gassmann 	 NNP
works 	 VBZ
at 	 IN
the 	 DT
Institute 	 NNP
of 	 IN
Technology 	 NNP
Management 	 NNP
at 	 IN
the 	 DT
University 	 NNP
of 	 IN
St. 	 NNP
Gallen 	 NNP
. 	 .
He 	 PRP
confirms 	 VBZ
that 	 IN
models 	 NNS
such 	 JJ
as 	 IN
Linux 	 NNP
, 	 ,
where 	 WRB
the 	 DT
source 	 NN
code 	 NN
is 	 VBZ
openly 	 RB
accessible 	 JJ
and 	 CC
enjoys 	 VBZ
no 	 DT
protection 	 NN
, 	 ,
have 	 VBP
proven 	 VBN
themselves 	 PRP
in 	 IN
the 	 DT
marketplace 	 NN
. 	 .
Companies 	 NNS
have 	 VBP
recognised 	 VBN
their 	 PRP$
advantages 	 NNS
to 	 IN
the 	 DT
extent 	 NN
that 	 IN
they 	 PRP
sometimes 	 RB
even 	 RB
donate 	 VBP
patents 	 NNS
to 	 IN
the 	 DT
open 	 JJ
- 	 HYPH
source 	 NN
movement 	 NN
. 	 .
" 	 ''
That 	 DT
means 	 VBZ
new 	 JJ
standards 	 NNS
prevail 	 VBP
much 	 RB
quicker 	 RBR
than 	 IN
they 	 PRP
would 	 MD
with 	 IN
protected 	 JJ
solutions 	 NNS
" 	 ''
, 	 ,
says 	 VBZ
Gassmann 	 NNP
. 	 .
In 	 IN
such 	 JJ
cases 	 NNS
, 	 ,
the 	 DT
company 	 NN
's 	 POS
task 	 NN
is 	 VBZ
to 	 TO
seek 	 VB
added 	 VBN
value 	 NN
elsewhere 	 RB
. 	 .

 	 _SP
Basically 	 RB
, 	 ,
Gassmann 	 NNP
finds 	 VBZ
that 	 IN
the 	 DT
cooperation 	 NN
between 	 IN
research 	 NN
institutes 	 NNS
and 	 CC
private 	 JJ
companies 	 NNS
is 	 VBZ
a 	 DT
positive 	 JJ
thing 	 NN
. 	 .
The 	 DT
companies 	 NNS
get 	 VBP
access 	 NN
to 	 IN
fundamental 	 JJ
knowledge 	 NN
, 	 ,
and 	 CC
the 	 DT
researchers 	 NNS
get 	 VBP
additional 	 JJ
funding 	 NN
. 	 .
Open 	 JJ
science 	 NN
could 	 MD
cause 	 VB
conflict 	 NN
, 	 ,
however 	 RB
, 	 ,
if 	 IN
the 	 DT
researchers 	 NNS
were 	 VBD
to 	 TO
publish 	 VB
so 	 RB
early 	 RB
that 	 IN
they 	 PRP
reveal 	 VBP
the 	 DT
current 	 JJ
state 	 NN
of 	 IN
the 	 DT
technology 	 NN
while 	 IN
a 	 DT
patent 	 NN
application 	 NN
is 	 VBZ
still 	 RB
being 	 VBG
processed 	 VBN
. 	 .
But 	 CC
this 	 DT
is 	 VBZ
a 	 DT
fundamental 	 JJ
problem 	 NN
that 	 WDT
also 	 RB
occurs 	 VBZ
in 	 IN
classical 	 JJ
collaborations 	 NNS
between 	 IN
universities 	 NNS
and 	 CC
business 	 NN
partners 	 NNS
, 	 ,
says 	 VBZ
Gassmann 	 NNP
. 	 .
With 	 IN
open 	 JJ
science 	 NN
, 	 ,
the 	 DT
problem 	 NN
is 	 VBZ
simply 	 RB
exacerbated 	 VBN
. 	 .

 	 _SP
From 	 IN
the 	 DT
lab 	 NN
bench 	 NN
to 	 IN
the 	 DT
world 	 NN
: 	 :
Experiments 	 NNS
, 	 ,
successes 	 NNS
and 	 CC
failures 	 NNS
– 	 :
biologists 	 NNS
store 	 NN
all 	 PDT
their 	 PRP$
observations 	 NNS
on 	 IN
either 	 DT
paper 	 NN
or 	 CC
computers 	 NNS
. 	 .
The 	 DT
researchers 	 NNS
of 	 IN
the 	 DT
international 	 JJ
Open 	 NNP
Source 	 NNP
Malaria 	 NNP
Project 	 NNP
go 	 VB
one 	 CD
step 	 NN
further 	 RBR
and 	 CC
open 	 VB
up 	 RP
their 	 PRP$
lab 	 NN
journals 	 NNS
online 	 RB
to 	 IN
everyone 	 NN
– 	 :
as 	 IN
does 	 VBZ
Volker 	 NNP
Heussler 	 NNP
of 	 IN
the 	 DT
University 	 NNP
of 	 IN
Bern 	 NNP
. 	 .
This 	 DT
is 	 VBZ
the 	 DT
best 	 JJS
way 	 NN
to 	 TO
document 	 VB
progress 	 NN
and 	 CC
to 	 TO
prevent 	 VB
other 	 JJ
scientists 	 NNS
from 	 IN
repeating 	 VBG
the 	 DT
same 	 JJ
mistakes 	 NNS
. 	 .
| 	 NNP
Photo 	 NNP
: 	 :
Valérie 	 NNP
Chételat 	 NNP

 	 _SP
The 	 DT
problem 	 NN
of 	 IN
the 	 DT
private 	 JJ
sphere 	 NN

 	 _SP
This 	 DT
call 	 NN
for 	 IN
transparency 	 NN
can 	 MD
be 	 VB
pushed 	 VBN
too 	 RB
far 	 RB
, 	 ,
however 	 RB
, 	 ,
if 	 IN
open 	 JJ
information 	 NN
is 	 VBZ
misused 	 VBN
in 	 IN
order 	 NN
to 	 TO
damage 	 VB
the 	 DT
reputation 	 NN
of 	 IN
scientists 	 NNS
. 	 .
Climate 	 NN
researchers 	 NNS
– 	 :
especially 	 RB
those 	 DT
in 	 IN
the 	 DT
English 	 NNP
- 	 HYPH
speaking 	 VBG
world 	 NN
– 	 :
can 	 MD
testify 	 VB
to 	 IN
the 	 DT
frustrating 	 JJ
impact 	 NN
of 	 IN
data 	 NNS
disclosure 	 NN
such 	 JJ
as 	 IN
is 	 VBZ
allowed 	 VBN
by 	 IN
the 	 DT
1967 	 CD
US 	 NNP
Freedom 	 NNP
of 	 IN
Information 	 NNP
Act 	 NNP
. 	 .
Often 	 RB
, 	 ,
such 	 JJ
information 	 NN
has 	 VBZ
subsequently 	 RB
been 	 VBN
used 	 VBN
to 	 TO
disparage 	 VB
mainstream 	 JJ
climate 	 NN
research 	 NN
. 	 .
Michael 	 NNP
Mann 	 NNP
of 	 IN
Pennsylvania 	 NNP
State 	 NNP
University 	 NNP
is 	 VBZ
probably 	 RB
the 	 DT
most 	 RBS
prominent 	 JJ
victim 	 NN
of 	 IN
such 	 JJ
activities 	 NNS
. 	 .

 	 _SP
So 	 RB
it 	 PRP
's 	 VBZ
not 	 RB
so 	 RB
easy 	 JJ
to 	 TO
decide 	 VB
just 	 RB
how 	 WRB
far 	 RB
researchers 	 NNS
should 	 MD
go 	 VB
in 	 IN
disclosing 	 VBG
their 	 PRP$
work 	 NN
. 	 .
The 	 DT
pressure 	 NN
to 	 TO
be 	 VB
overly 	 RB
transparent 	 JJ
can 	 MD
also 	 RB
lead 	 VB
to 	 IN
unwanted 	 JJ
results 	 NNS
. 	 .
Self 	 NN
- 	 HYPH
censorship 	 NN
, 	 ,
for 	 IN
example 	 NN
, 	 ,
can 	 MD
lead 	 VB
to 	 IN
conformist 	 JJ
behaviour 	 NN
. 	 .
And 	 CC
that 	 IN
in 	 IN
turn 	 NN
would 	 MD
be 	 VB
counterproductive 	 JJ
to 	 TO
open 	 VB
science 	 NN
's 	 POS
hopes 	 NNS
for 	 IN
success 	 NN
. 	 .

 	 _SP
When 	 WRB
the 	 DT
rights 	 NNS
of 	 IN
third 	 JJ
parties 	 NNS
are 	 VBP
involved 	 VBN
, 	 ,
the 	 DT
private 	 JJ
sphere 	 NN
can 	 MD
become 	 VB
a 	 DT
minefield 	 NN
for 	 IN
open 	 JJ
science 	 NN
– 	 :
such 	 JJ
as 	 IN
when 	 WRB
patient 	 JJ
data 	 NNS
from 	 IN
clinical 	 JJ
or 	 CC
genetic 	 JJ
studies 	 NNS
is 	 VBZ
made 	 VBN
accessible 	 JJ
to 	 IN
third 	 JJ
- 	 HYPH
party 	 NN
medics 	 NNS
. 	 .
The 	 DT
consequences 	 NNS
can 	 MD
be 	 VB
really 	 RB
exasperating 	 JJ
. 	 .
Doctors 	 NNS
with 	 IN
patients 	 NNS
suffering 	 VBG
from 	 IN
very 	 RB
rare 	 JJ
diseases 	 NNS
need 	 VBP
to 	 TO
know 	 VB
of 	 IN
concrete 	 JJ
, 	 ,
comparable 	 JJ
cases 	 NNS
to 	 TO
help 	 VB
them 	 PRP
find 	 VB
the 	 DT
best 	 JJS
possible 	 JJ
therapy 	 NN
– 	 :
but 	 CC
data 	 NNS
protection 	 NN
laws 	 NNS
have 	 VBP
until 	 IN
now 	 RB
often 	 RB
stood 	 VBD
in 	 IN
their 	 PRP$
way 	 NN
. 	 .

 	 _SP
Nevertheless 	 RB
, 	 ,
solutions 	 NNS
do 	 VBP
exist 	 VB
, 	 ,
even 	 RB
for 	 IN
such 	 JJ
difficult 	 JJ
cases 	 NNS
. 	 .
In 	 IN
2013 	 CD
, 	 ,
for 	 IN
example 	 NN
, 	 ,
the 	 DT
' 	 ``
Global 	 NNP
Alliance 	 NNP
for 	 IN
Genetic 	 NNP
Health 	 NNP
' 	 ''
was 	 VBD
founded 	 VBN
– 	 :
a 	 DT
worldwide 	 JJ
association 	 NN
with 	 IN
more 	 JJR
than 	 IN
380 	 CD
institutional 	 JJ
members 	 NNS
. 	 .
It 	 PRP
develops 	 VBZ
sophisticated 	 JJ
procedures 	 NNS
so 	 IN
that 	 IN
patient 	 JJ
data 	 NNS
can 	 MD
be 	 VB
shared 	 VBN
safely 	 RB
and 	 CC
effectively 	 RB
on 	 IN
a 	 DT
volunteer 	 NN
basis 	 NN
. 	 .
It 	 PRP
has 	 VBZ
made 	 VBN
a 	 DT
carefully 	 RB
differentiated 	 VBN
permit 	 NN
model 	 NN
for 	 IN
the 	 DT
release 	 NN
of 	 IN
data 	 NNS
by 	 IN
patients 	 NNS
, 	 ,
and 	 CC
has 	 VBZ
developed 	 VBN
algorithms 	 NNS
to 	 TO
aid 	 VB
data 	 NN
access 	 NN
. 	 .
Ultimately 	 RB
, 	 ,
such 	 PDT
an 	 DT
exchange 	 NN
of 	 IN
patient 	 JJ
data 	 NNS
should 	 MD
support 	 VB
research 	 NN
into 	 IN
cancer 	 NN
and 	 CC
into 	 IN
rare 	 JJ
and 	 CC
infectious 	 JJ
diseases 	 NNS
. 	 .

 	 _SP
There 	 EX
is 	 VBZ
still 	 RB
a 	 DT
lot 	 NN
to 	 TO
be 	 VB
done 	 VBN
if 	 IN
we 	 PRP
are 	 VBP
going 	 VBG
to 	 TO
realise 	 VB
the 	 DT
cultural 	 JJ
shift 	 NN
towards 	 IN
open 	 JJ
science 	 NN
, 	 ,
despite 	 IN
all 	 PDT
the 	 DT
obstacles 	 NNS
. 	 .

 	 _SP
Sven 	 NNP
Titz 	 NNP
is 	 VBZ
a 	 DT
science 	 NN
journalist 	 NN
in 	 IN
Berlin 	 NNP
. 	 .
