Title 	 NE
Ort 	 NN
funktioniere 	 VVFIN
, 	 $,
müsse 	 VMFIN
nicht 	 PTKNEG
überall 	 ADV
funktionieren 	 VVINF
. 	 $.
« 	 $(
Wir 	 PPER
können 	 VMFIN
nicht 	 PTKNEG
für 	 APPR
alles 	 PIAT
Experimente 	 NN
designen 	 VVINF
oder 	 KON
Wirkungsevaluationen 	 NN
durchführen 	 VVINF
. 	 $.
» 	 $(
Die 	 ART
entsprechenden 	 ADJA
Methoden 	 NN
seien 	 VAFIN
nicht 	 PTKNEG
für 	 APPR
alle 	 PIAT
Fragestellungen 	 NN
geeignet 	 VVPP
. 	 $.
Nicht 	 PTKNEG
erfasst 	 VVPP
werden 	 VAINF
könne 	 VMFIN
damit 	 PROAV
etwa 	 ADV
die 	 ART
Frage 	 NN
, 	 $,
wie 	 KOKOM
Geber- 	 TRUNC
und 	 KON
Nehmerländer 	 NN
zusammenarbeiteten 	 VVFIN
. 	 $.
