Title 	 NN
research 	 NN
being 	 VBG
carried 	 VBN
out 	 RP
there 	 RB
. 	 .
" 	 ``
Our 	 PRP$
goal 	 NN
is 	 VBZ
prevention 	 NN
. 	 .
It 	 PRP
's 	 VBZ
not 	 RB
necessarily 	 RB
about 	 IN
stopping 	 VBG
concrete 	 JJ
projects 	 NNS
" 	 ''
, 	 ,
says 	 VBZ
Corina 	 NNP
Liebi 	 NNP
, 	 ,
a 	 DT
history 	 NN
student 	 NN
who 	 WP
initiated 	 VBD
the 	 DT
process 	 NN
in 	 IN
collaboration 	 NN
with 	 IN
the 	 DT
GSOA 	 NNP
. 	 .

 	 _SP
This 	 DT
situates 	 VBZ
the 	 DT
question 	 NN
about 	 IN
arms 	 NNS
research 	 NN
in 	 IN
a 	 DT
much 	 RB
bigger 	 JJR
, 	 ,
political 	 JJ
and 	 CC
research 	 NN
context 	 NN
, 	 ,
as 	 IN
it 	 PRP
touches 	 VBZ
on 	 IN
the 	 DT
often 	 RB
- 	 HYPH
criticised 	 VBN
lack 	 NN
of 	 IN
transparency 	 NN
in 	 IN
research 	 NN
funding 	 NN
from 	 IN
third 	 JJ
parties 	 NNS
. 	 .
Liebi 	 NNP
is 	 VBZ
hoping 	 VBG
to 	 TO
change 	 VB
this 	 DT
: 	 :
" 	 ``
It 	 PRP
would 	 MD
be 	 VB
important 	 JJ
just 	 RB
to 	 TO
know 	 VB
exactly 	 RB
what 	 WP
is 	 VBZ
being 	 VBG
researched 	 VBN
, 	 ,
and 	 CC
what 	 WP
the 	 DT
deals 	 NNS
are 	 VBP
" 	 ''
. 	 .

 	 _SP
Not 	 RB
much 	 JJ
weapons 	 NNS
research 	 NN

 	 _SP
However 	 RB
, 	 ,
Swiss 	 JJ
universities 	 NNS
are 	 VBP
not 	 RB
profiting 	 VBG
much 	 JJ
from 	 IN
armaments 	 NNS
funding 	 NN
. 	 .
The 	 DT
technology 	 NN
historian 	 NN
David 	 NNP
Gugerli 	 NNP
was 	 VBD
part 	 NN
of 	 IN
a 	 DT
team 	 NN
tasked 	 VBN
with 	 IN
writing 	 VBG
the 	 DT
history 	 NN
of 	 IN
ETH 	 NNP
Zurich 	 NNP
, 	 ,
and 	 CC
he 	 PRP
had 	 VBD
expected 	 VBN
to 	 TO
come 	 VB
across 	 IN
a 	 DT
' 	 ``
military 	 JJ
pedagogical 	 JJ
complex 	 NN
' 	 ''
in 	 IN
the 	 DT
course 	 NN
of 	 IN
their 	 PRP$
work 	 NN
. 	 .
Because 	 IN
at 	 IN
least 	 JJS
until 	 IN
the 	 DT
Industrial 	 NNP
Revolution 	 NNP
, 	 ,
scientists 	 NNS
were 	 VBD
mostly 	 RB
employed 	 VBN
by 	 IN
the 	 DT
military 	 NN
. 	 .
They 	 PRP
had 	 VBD
to 	 TO
be 	 VB
able 	 JJ
to 	 TO
construct 	 VB
fortifications 	 NNS
and 	 CC
had 	 VBD
to 	 TO
know 	 VB
about 	 IN
ballistics 	 NNS
, 	 ,
and 	 CC
this 	 DT
knowledge 	 NN
was 	 VBD
acquired 	 VBN
at 	 IN
specialised 	 JJ
educational 	 JJ
institutions 	 NNS
. 	 .

 	 _SP
But 	 CC
the 	 DT
Swiss 	 JJ
researchers 	 NNS
were 	 VBD
surprised 	 VBN
: 	 :
they 	 PRP
did 	 VBD
not 	 RB
find 	 VB
any 	 DT
such 	 JJ
close 	 JJ
entanglement 	 NN
between 	 IN
the 	 DT
universities 	 NNS
and 	 CC
the 	 DT
military 	 NN
in 	 IN
Switzerland 	 NNP
. 	 .
Gugerli 	 NNP
believes 	 VBZ
that 	 IN
the 	 DT
reasons 	 NNS
for 	 IN
this 	 DT
lie 	 NN
in 	 IN
the 	 DT
founding 	 NN
of 	 IN
ETH 	 NNP
Zurich 	 NNP
, 	 ,
when 	 WRB
a 	 DT
conscious 	 JJ
decision 	 NN
was 	 VBD
made 	 VBN
to 	 TO
set 	 VB
itself 	 PRP
apart 	 RB
from 	 IN
the 	 DT
French 	 JJ
engineering 	 NN
tradition 	 NN
. 	 .
The 	 DT
Swiss 	 NNP
did 	 VBD
not 	 RB
want 	 VB
to 	 TO
build 	 VB
palaces 	 NNS
and 	 CC
fortresses 	 NNS
and 	 CC
produce 	 VBP
armaments 	 NNS
, 	 ,
but 	 CC
instead 	 RB
were 	 VBD
concentrating 	 VBG
primarily 	 RB
on 	 IN
the 	 DT
construction 	 NN
industry 	 NN
and 	 CC
mechanical 	 JJ
engineering 	 NN
. 	 .
In 	 IN
this 	 DT
sense 	 NN
, 	 ,
Switzerland 	 NNP
could 	 MD
well 	 RB
be 	 VB
a 	 DT
special 	 JJ
case 	 NN
in 	 IN
weapons 	 NNS
research 	 NN
, 	 ,
says 	 VBZ
Gugerli 	 NNP
. 	 .
However 	 RB
, 	 ,
this 	 DT
does 	 VBZ
not 	 RB
mean 	 VB
that 	 IN
Swiss 	 JJ
industry 	 NN
has 	 VBZ
simply 	 RB
steered 	 VBN
clear 	 RB
of 	 IN
arms 	 NNS
projects 	 NNS
. 	 .
Gugerli 	 NNP
mentions 	 VBZ
Bührle 	 NNP
as 	 IN
a 	 DT
case 	 NN
in 	 IN
point 	 NN
, 	 ,
adding 	 VBG
that 	 IN
the 	 DT
really 	 RB
interesting 	 JJ
question 	 NN
is 	 VBZ
whether 	 IN
or 	 CC
not 	 RB
this 	 DT
company 	 NN
actually 	 RB
needed 	 VBD
the 	 DT
help 	 NN
of 	 IN
the 	 DT
federal 	 JJ
government 	 NN
in 	 IN
order 	 NN
to 	 TO
achieve 	 VB
its 	 PRP$
success 	 NN
: 	 :
" 	 ``
In 	 IN
other 	 JJ
European 	 JJ
countries 	 NNS
, 	 ,
technology 	 NN
polices 	 NNS
have 	 VBP
a 	 DT
distinctly 	 RB
national 	 JJ
slant 	 NN
, 	 ,
such 	 JJ
as 	 IN
is 	 VBZ
the 	 DT
case 	 NN
in 	 IN
France 	 NNP
. 	 .
In 	 IN
Switzerland 	 NNP
, 	 ,
however 	 RB
, 	 ,
when 	 WRB
similar 	 JJ
policies 	 NNS
were 	 VBD
tried 	 VBN
out 	 RP
, 	 ,
they 	 PRP
had 	 VBD
little 	 JJ
success 	 NN
" 	 ''
. 	 .

 	 _SP
But 	 CC
whoever 	 WP
looks 	 VBZ
beyond 	 IN
the 	 DT
boundaries 	 NNS
of 	 IN
Switzerland 	 NNP
to 	 TO
consider 	 VB
the 	 DT
broader 	 JJR
history 	 NN
of 	 IN
science 	 NN
has 	 VBZ
to 	 TO
admit 	 VB
: 	 :
without 	 IN
large 	 JJ
- 	 HYPH
scale 	 NN
projects 	 NNS
during 	 IN
and 	 CC
after 	 IN
the 	 DT
Second 	 NNP
World 	 NNP
War 	 NNP
, 	 ,
basic 	 JJ
research 	 NN
would 	 MD
not 	 RB
be 	 VB
where 	 WRB
it 	 PRP
is 	 VBZ
today 	 NN
. 	 .
The 	 DT
Manhattan 	 NNP
Project 	 NNP
, 	 ,
in 	 IN
which 	 WDT
some 	 DT
150,000 	 CD
researchers 	 NNS
and 	 CC
technicians 	 NNS
worked 	 VBD
on 	 IN
the 	 DT
atom 	 NN
bomb 	 NN
from 	 IN
1942 	 CD
onwards 	 RB
, 	 ,
set 	 VBN
new 	 JJ
standards 	 NNS
in 	 IN
this 	 DT
regard 	 NN
. 	 .
As 	 IN
a 	 DT
result 	 NN
, 	 ,
atomic 	 JJ
research 	 NN
became 	 VBD
a 	 DT
prime 	 JJ
example 	 NN
of 	 IN
dual 	 JJ
- 	 HYPH
use 	 NN
technology 	 NN
– 	 :
and 	 CC
remains 	 VBZ
so 	 RB
to 	 IN
this 	 DT
day 	 NN
. 	 .

 	 _SP
Roland 	 NNP
Fischer 	 NNP
is 	 VBZ
a 	 DT
science 	 NN
journalist 	 NN
in 	 IN
Bern 	 NNP
. 	 .
